;time;open;high;low;close;MA;MA.1;MA.2;ADR;DV M;MA20 DV M;entry/exit
0;2017-02-06T15:30:00+01:00;84.45;84.55;82.33;82.82;78.1674;81.2875;82.182;2.092726422;160.6232516;151.6905226;
1;2017-02-07T15:30:00+01:00;82.29;85.11;81.8;84.5;78.3544;81.533;82.432;2.200492554;248.3153452;158.2245029;
2;2017-02-08T15:30:00+01:00;84.44;84.89;82.58;82.93;78.4964;81.6805;82.46;2.225158354;182.7384074;160.2246557;
3;2017-02-09T15:30:00+01:00;83.28;84.911;83.17;83.88;78.6704;81.831;82.684;2.212354759;151.9816976;160.7567779;
4;2017-02-10T15:30:00+01:00;83.97;84.46;82.38;83.23;78.8298;81.96;82.831;2.2366366;141.404241;161.2375708;
5;2017-02-13T15:30:00+01:00;83.65;84.72;82.94;84.28;79.0632;82.108;83.143;2.283649701;335.7062048;171.2756013;
6;2017-02-14T15:30:00+01:00;84.25;84.59;82.81;84.54;79.3696;82.404;83.463;2.2033612;338.439276;178.6125228;
7;2017-02-15T15:30:00+01:00;84.28;84.935;83.54;84.36;79.6454;82.6365;83.771;2.199803686;185.3919117;181.2269294;
8;2017-02-16T15:30:00+01:00;84.69;85.46;83.83;85.14;79.9246;82.8945;84.009;2.226088909;154.9304836;182.9651696;
9;2017-02-17T15:30:00+01:00;84.72;86.49;83.75;86.4;80.1262;83.131;84.208;2.286854449;154.6011578;166.2033063;
10;2017-02-21T15:30:00+01:00;87.0;87.52;86.76;87.15;80.2624;83.4115;84.641;2.268856376;166.476613;169.6223147;
11;2017-02-22T15:30:00+01:00;86.8;87.14;86.17;86.38;80.3552;83.6305;84.829;2.257680635;116.9860698;168.0238719;
12;2017-02-23T15:30:00+01:00;86.69;87.37;85.92;87.1;80.475;83.853;85.246;2.249255437;118.5284538;166.1272649;
13;2017-02-24T15:30:00+01:00;86.56;87.69;85.69;87.55;80.6586;84.1485;85.613;2.276669454;118.7816844;165.835781;
14;2017-02-27T15:30:00+01:00;87.47;87.9462;86.58;87.74;80.82;84.4475;86.064;2.288192135;133.9695399;166.4791586;
15;2017-02-28T15:30:00+01:00;87.82;87.9;85.99;86.3;81.0094;84.7045;86.266;2.240060152;171.5595262;167.1115213;
16;2017-03-01T15:30:00+01:00;87.38;89.18;86.46;88.93;81.2096;85.084;86.705;2.30024053;219.7157163;173.0635532;
17;2017-03-02T15:30:00+01:00;88.73;88.73;87.05;87.32;81.4264;85.386;87.001;2.298453641;378.7492109;186.1532104;
18;2017-03-03T15:30:00+01:00;87.0;88.35;84.98;85.32;81.6188;85.514;87.019;2.319948983;400.1298784;201.6103855;
19;2017-03-06T15:30:00+01:00;84.3;84.46;82.58;82.94;81.7574;85.4405;86.673;2.324023367;214.8156115;204.692214;
20;2017-03-07T15:30:00+01:00;82.39;83.44;81.75;82.07;81.8862;85.403;86.165;2.292564009;189.3888483;206.1304939;
21;2017-03-08T15:30:00+01:00;82.53;83.85;81.82;83.46;82.0638;85.351;85.873;2.214294069;185.1543659;202.9724449;
22;2017-03-09T15:30:00+01:00;83.22;84.29;82.58;84.24;82.2286;85.4165;85.587;2.177965661;161.506381;201.9108436;
23;2017-03-10T15:30:00+01:00;84.8;86.18;84.66;86.12;82.4314;85.5285;85.444;2.163071365;205.376331;204.5805753;
24;2017-03-13T14:30:00+01:00;85.42;87.32;85.31;86.69;82.6648;85.7015;85.339;2.154632781;208.2425332;207.9224899;
